85	 Q0 	AP890912-0198	1	-49.4047989521	 Exp 
99	 Q0 	AP890309-0020	640	-14.9769750667	 Exp 
99	 Q0 	AP890130-0222	641	-14.9769750667	 Exp 
99	 Q0 	AP890404-0264	642	-14.9769896624	 Exp 
99	 Q0 	AP891214-0177	643	-14.9769969602	 Exp 
99	 Q0 	AP890607-0053	644	-14.9769969602	 Exp 
99	 Q0 	AP890215-0239	645	-14.9770845303	 Exp 
99	 Q0 	AP890501-0137	646	-14.9770918276	 Exp 
99	 Q0 	AP890128-0144	647	-14.9770918276	 Exp 
99	 Q0 	AP891113-0017	648	-14.9771064220	 Exp 
99	 Q0 	AP890715-0129	649	-14.9771575010	 Exp 
99	 Q0 	AP890712-0004	650	-14.9771793914	 Exp 
99	 Q0 	AP891201-0004	651	-14.9771793914	 Exp 
99	 Q0 	AP890706-0216	652	-14.9771793914	 Exp 
99	 Q0 	AP890623-0192	653	-14.9771939848	 Exp 
99	 Q0 	AP890210-0041	654	-14.9772085780	 Exp 
99	 Q0 	AP890614-0252	655	-14.9773034300	 Exp 
99	 Q0 	AP890619-0262	656	-14.9773034300	 Exp 
99	 Q0 	AP890206-0205	657	-14.9773472055	 Exp 
99	 Q0 	AP890316-0232	658	-14.9773545013	 Exp 
99	 Q0 	AP891228-0070	659	-14.9773617970	 Exp 
99	 Q0 	AP890805-0102	660	-14.9773690927	 Exp 
99	 Q0 	AP891005-0185	661	-14.9773836840	 Exp 
99	 Q0 	AP890315-0234	662	-14.9774055706	 Exp 
99	 Q0 	AP890121-0081	663	-14.9774128660	 Exp 
99	 Q0 	AP890218-0030	664	-14.9774274568	 Exp 
99	 Q0 	AP890612-0175	665	-14.9774420474	 Exp 
99	 Q0 	AP890404-0165	666	-14.9774420474	 Exp 
99	 Q0 	AP890405-0041	667	-14.9774420474	 Exp 
99	 Q0 	AP890107-0016	668	-14.9774493427	 Exp 
99	 Q0 	AP890604-0054	669	-14.9774785232	 Exp 
99	 Q0 	AP890815-0250	670	-14.9775077032	 Exp 
99	 Q0 	AP890609-0202	671	-14.9775660610	 Exp 
99	 Q0 	AP890424-0247	672	-14.9775806501	 Exp 
99	 Q0 	AP890927-0001	673	-14.9776462989	 Exp 
99	 Q0 	AP890113-0119	674	-14.9776827690	 Exp 
99	 Q0 	AP890703-0133	675	-14.9777265317	 Exp 
99	 Q0 	AP891003-0121	676	-14.9777775864	 Exp 
99	 Q0 	AP890605-0110	677	-14.9777848798	 Exp 
99	 Q0 	AP891003-0188	678	-14.9777921731	 Exp 
99	 Q0 	AP891223-0068	679	-14.9777994664	 Exp 
99	 Q0 	AP890504-0157	680	-14.9778723970	 Exp 
99	 Q0 	AP891001-0010	681	-14.9778942754	 Exp 
99	 Q0 	AP890928-0231	682	-14.9778942754	 Exp 
99	 Q0 	AP891227-0140	683	-14.9779744930	 Exp 
99	 Q0 	AP891211-0289	684	-14.9780255380	 Exp 
99	 Q0 	AP890317-0193	685	-14.9780401219	 Exp 
99	 Q0 	AP891124-0004	686	-14.9780401219	 Exp 
99	 Q0 	AP891226-0150	687	-14.9780619975	 Exp 
99	 Q0 	AP890630-0214	688	-14.9780692893	 Exp 
99	 Q0 	AP890307-0208	689	-14.9780984560	 Exp 
99	 Q0 	AP890130-0084	690	-14.9781349134	 Exp 
99	 Q0 	AP891104-0072	691	-14.9782151162	 Exp 
99	 Q0 	AP890104-0219	692	-14.9783463465	 Exp 
99	 Q0 	AP891212-0034	693	-15.0532485136	 Exp 
99	 Q0 	AP891114-0068	694	-15.0532850840	 Exp 
99	 Q0 	AP890202-0257	695	-15.0533143396	 Exp 
99	 Q0 	AP890523-0065	696	-15.0533143396	 Exp 
99	 Q0 	AP890802-0197	697	-15.0534313554	 Exp 
99	 Q0 	AP890308-0142	698	-15.0534532947	 Exp 
99	 Q0 	AP890823-0124	699	-15.0534532947	 Exp 
99	 Q0 	AP890918-0261	700	-15.0535044850	 Exp 
99	 Q0 	AP890227-0180	701	-15.0535337357	 Exp 
99	 Q0 	AP890601-0127	702	-15.0535556732	 Exp 
99	 Q0 	AP890327-0150	703	-15.0535776104	 Exp 
99	 Q0 	AP891206-0006	704	-15.0536287958	 Exp 
99	 Q0 	AP890201-0257	705	-15.0536726674	 Exp 
99	 Q0 	AP890818-0074	706	-15.0536872909	 Exp 
99	 Q0 	AP890218-0056	707	-15.0536946026	 Exp 
99	 Q0 	AP890727-0184	708	-15.0537092259	 Exp 
99	 Q0 	AP890111-0246	709	-15.0537311605	 Exp 
99	 Q0 	AP890223-0072	710	-15.0538042732	 Exp 
99	 Q0 	AP890627-0117	711	-15.0538188953	 Exp 
99	 Q0 	AP890106-0222	712	-15.0538335172	 Exp 
99	 Q0 	AP891213-0165	713	-15.0538773819	 Exp 
99	 Q0 	AP890614-0234	714	-15.0538773819	 Exp 
99	 Q0 	AP890407-0210	715	-15.0538846925	 Exp 
99	 Q0 	AP890927-0159	716	-15.0539285555	 Exp 
99	 Q0 	AP890630-0058	717	-15.0539504864	 Exp 
99	 Q0 	AP890519-0241	718	-15.0539577966	 Exp 
99	 Q0 	AP890620-0158	719	-15.0539797271	 Exp 
99	 Q0 	AP890629-0298	720	-15.0539870371	 Exp 
99	 Q0 	AP890118-0078	721	-15.0540089671	 Exp 
99	 Q0 	AP890518-0149	722	-15.0540089671	 Exp 
99	 Q0 	AP890622-0211	723	-15.0540235868	 Exp 
99	 Q0 	AP890512-0060	724	-15.0540308966	 Exp 
99	 Q0 	AP890722-0073	725	-15.0540455161	 Exp 
99	 Q0 	AP890518-0084	726	-15.0540528258	 Exp 
99	 Q0 	AP890110-0257	727	-15.0540674451	 Exp 
99	 Q0 	AP891122-0238	728	-15.0540674451	 Exp 
99	 Q0 	AP890428-0096	729	-15.0540893737	 Exp 
99	 Q0 	AP890530-0154	730	-15.0540893737	 Exp 
99	 Q0 	AP890118-0170	731	-15.0541624663	 Exp 
99	 Q0 	AP890118-0178	732	-15.0541697754	 Exp 
99	 Q0 	AP890724-0142	733	-15.0541770844	 Exp 
99	 Q0 	AP890401-0001	734	-15.0541843933	 Exp 
99	 Q0 	AP890906-0143	735	-15.0541917022	 Exp 
99	 Q0 	AP890213-0148	736	-15.0541990111	 Exp 
99	 Q0 	AP890127-0278	737	-15.0542063199	 Exp 
99	 Q0 	AP890616-0156	738	-15.0542136287	 Exp 
99	 Q0 	AP890625-0058	739	-15.0542282462	 Exp 
99	 Q0 	AP891018-0173	740	-15.0542940227	 Exp 
99	 Q0 	AP890802-0215	741	-15.0543086393	 Exp 
99	 Q0 	AP890505-0101	742	-15.0543086393	 Exp 
99	 Q0 	AP891114-0183	743	-15.0543232557	 Exp 
99	 Q0 	AP890214-0015	744	-15.0543305638	 Exp 
99	 Q0 	AP890704-0095	745	-15.0543524880	 Exp 
99	 Q0 	AP890425-0260	746	-15.0543963352	 Exp 
99	 Q0 	AP890907-0287	747	-15.0543963352	 Exp 
99	 Q0 	AP890519-0227	748	-15.0543963352	 Exp 
99	 Q0 	AP890114-0047	749	-15.0544036429	 Exp 
99	 Q0 	AP890308-0056	750	-15.0544036429	 Exp 
99	 Q0 	AP890114-0046	751	-15.0544036429	 Exp 
99	 Q0 	AP890503-0251	752	-15.0544255658	 Exp 
99	 Q0 	AP890316-0025	753	-15.0544255658	 Exp 
99	 Q0 	AP891003-0066	754	-15.0544328734	 Exp 
99	 Q0 	AP890821-0201	755	-15.0544401809	 Exp 
99	 Q0 	AP891019-0182	756	-15.0544401809	 Exp 
99	 Q0 	AP891002-0194	757	-15.0544547958	 Exp 
99	 Q0 	AP890501-0110	758	-15.0544621032	 Exp 
99	 Q0 	AP890919-0158	759	-15.0544621032	 Exp 
99	 Q0 	AP890110-0093	760	-15.0544767179	 Exp 
99	 Q0 	AP890109-0074	761	-15.0544840252	 Exp 
99	 Q0 	AP890623-0141	762	-15.0544913324	 Exp 
99	 Q0 	AP890805-0010	763	-15.0545059468	 Exp 
99	 Q0 	AP890510-0099	764	-15.0545059468	 Exp 
99	 Q0 	AP890614-0239	765	-15.0545132539	 Exp 
99	 Q0 	AP891210-0066	766	-15.0545278680	 Exp 
99	 Q0 	AP890915-0061	767	-15.0545278680	 Exp 
99	 Q0 	AP890718-0199	768	-15.0545278680	 Exp 
99	 Q0 	AP890522-0158	769	-15.0545351750	 Exp 
99	 Q0 	AP891117-0012	770	-15.0545497888	 Exp 
99	 Q0 	AP890622-0080	771	-15.0545497888	 Exp 
99	 Q0 	AP890517-0194	772	-15.0545644025	 Exp 
99	 Q0 	AP890115-0041	773	-15.0545863227	 Exp 
99	 Q0 	AP891208-0052	774	-15.0545863227	 Exp 
99	 Q0 	AP890914-0270	775	-15.0545936294	 Exp 
99	 Q0 	AP890216-0123	776	-15.0545936294	 Exp 
99	 Q0 	AP891024-0158	777	-15.0546082426	 Exp 
99	 Q0 	AP890812-0102	778	-15.0546082426	 Exp 
99	 Q0 	AP890621-0136	779	-15.0546228556	 Exp 
99	 Q0 	AP891013-0083	780	-15.0546301621	 Exp 
99	 Q0 	AP890309-0119	781	-15.0546374685	 Exp 
99	 Q0 	AP890804-0084	782	-15.0546447749	 Exp 
99	 Q0 	AP890428-0143	783	-15.0546520812	 Exp 
99	 Q0 	AP890228-0012	784	-15.0546520812	 Exp 
99	 Q0 	AP890413-0158	785	-15.0546740000	 Exp 
99	 Q0 	AP890720-0235	786	-15.0546813061	 Exp 
99	 Q0 	AP890824-0135	787	-15.0546886122	 Exp 
99	 Q0 	AP891107-0179	788	-15.0546886122	 Exp 
99	 Q0 	AP890224-0167	789	-15.0547105304	 Exp 
99	 Q0 	AP890429-0118	790	-15.0547178363	 Exp 
99	 Q0 	AP890602-0037	791	-15.0547178363	 Exp 
99	 Q0 	AP890622-0204	792	-15.0547251423	 Exp 
99	 Q0 	AP890920-0022	793	-15.0547251423	 Exp 
99	 Q0 	AP890601-0079	794	-15.0547324482	 Exp 
99	 Q0 	AP891101-0042	795	-15.0547324482	 Exp 
99	 Q0 	AP891011-0025	796	-15.0547324482	 Exp 
99	 Q0 	AP890601-0168	797	-15.0547470598	 Exp 
99	 Q0 	AP890313-0218	798	-15.0547543656	 Exp 
99	 Q0 	AP891026-0037	799	-15.0547616713	 Exp 
99	 Q0 	AP890607-0026	800	-15.0547689769	 Exp 
99	 Q0 	AP890327-0017	801	-15.0547689769	 Exp 
99	 Q0 	AP890221-0183	802	-15.0547689769	 Exp 
99	 Q0 	AP891110-0121	803	-15.0547762826	 Exp 
99	 Q0 	AP891003-0037	804	-15.0547835882	 Exp 
99	 Q0 	AP891102-0125	805	-15.0547835882	 Exp 
99	 Q0 	AP890601-0336	806	-15.0547908937	 Exp 
99	 Q0 	AP890914-0192	807	-15.0547908937	 Exp 
99	 Q0 	AP891002-0273	808	-15.0547981992	 Exp 
99	 Q0 	AP891114-0138	809	-15.0548055047	 Exp 
99	 Q0 	AP890504-0295	810	-15.0548201155	 Exp 
99	 Q0 	AP890622-0334	811	-15.0548201155	 Exp 
99	 Q0 	AP891006-0182	812	-15.0548274209	 Exp 
99	 Q0 	AP891207-0160	813	-15.0548274209	 Exp 
99	 Q0 	AP891108-0035	814	-15.0548420315	 Exp 
99	 Q0 	AP890724-0209	815	-15.0548420315	 Exp 
99	 Q0 	AP890817-0203	816	-15.0548420315	 Exp 
99	 Q0 	AP891207-0199	817	-15.0548566419	 Exp 
99	 Q0 	AP890322-0237	818	-15.0548566419	 Exp 
99	 Q0 	AP891021-0063	819	-15.0548639470	 Exp 
99	 Q0 	AP890120-0017	820	-15.0548639470	 Exp 
99	 Q0 	AP891208-0034	821	-15.0548639470	 Exp 
99	 Q0 	AP891003-0053	822	-15.0548712521	 Exp 
99	 Q0 	AP891212-0256	823	-15.0549004721	 Exp 
99	 Q0 	AP890602-0228	824	-15.0549004721	 Exp 
99	 Q0 	AP890719-0147	825	-15.0549223867	 Exp 
99	 Q0 	AP890221-0031	826	-15.0549296915	 Exp 
99	 Q0 	AP890309-0147	827	-15.0549369962	 Exp 
99	 Q0 	AP890808-0227	828	-15.0549369962	 Exp 
99	 Q0 	AP890308-0161	829	-15.0549443009	 Exp 
99	 Q0 	AP890109-0209	830	-15.0549443009	 Exp 
99	 Q0 	AP891014-0013	831	-15.0549443009	 Exp 
99	 Q0 	AP891010-0013	832	-15.0549516056	 Exp 
99	 Q0 	AP890310-0067	833	-15.0549589102	 Exp 
99	 Q0 	AP890517-0186	834	-15.0550100413	 Exp 
99	 Q0 	AP890427-0034	835	-15.0550100413	 Exp 
99	 Q0 	AP891206-0185	836	-15.0550246498	 Exp 
99	 Q0 	AP890816-0215	837	-15.0550246498	 Exp 
99	 Q0 	AP890607-0123	838	-15.0550319540	 Exp 
99	 Q0 	AP890710-0023	839	-15.0550392582	 Exp 
99	 Q0 	AP890110-0037	840	-15.0550392582	 Exp 
99	 Q0 	AP890123-0266	841	-15.0550538664	 Exp 
99	 Q0 	AP890701-0043	842	-15.0550684744	 Exp 
99	 Q0 	AP890323-0230	843	-15.0550684744	 Exp 
99	 Q0 	AP890908-0040	844	-15.0550757784	 Exp 
99	 Q0 	AP891124-0012	845	-15.0550903862	 Exp 
99	 Q0 	AP890504-0150	846	-15.0550976900	 Exp 
99	 Q0 	AP890726-0151	847	-15.0550976900	 Exp 
99	 Q0 	AP890719-0018	848	-15.0551122976	 Exp 
99	 Q0 	AP890520-0023	849	-15.0551196013	 Exp 
99	 Q0 	AP890823-0182	850	-15.0551196013	 Exp 
99	 Q0 	AP890201-0012	851	-15.0551196013	 Exp 
99	 Q0 	AP890218-0020	852	-15.0551561192	 Exp 
99	 Q0 	AP890609-0032	853	-15.0551634227	 Exp 
99	 Q0 	AP890627-0158	854	-15.0551780295	 Exp 
99	 Q0 	AP890304-0004	855	-15.0551926361	 Exp 
99	 Q0 	AP890222-0152	856	-15.0551926361	 Exp 
99	 Q0 	AP890203-0026	857	-15.0551999394	 Exp 
99	 Q0 	AP890601-0184	858	-15.0552072426	 Exp 
99	 Q0 	AP890119-0080	859	-15.0552218489	 Exp 
99	 Q0 	AP890714-0178	860	-15.0552364551	 Exp 
99	 Q0 	AP891114-0276	861	-15.0552437581	 Exp 
99	 Q0 	AP891230-0091	862	-15.0552583640	 Exp 
99	 Q0 	AP890716-0026	863	-15.0552583640	 Exp 
99	 Q0 	AP891117-0082	864	-15.0552656669	 Exp 
99	 Q0 	AP890509-0275	865	-15.0552656669	 Exp 
99	 Q0 	AP890111-0114	866	-15.0552656669	 Exp 
99	 Q0 	AP891020-0018	867	-15.0552875753	 Exp 
99	 Q0 	AP890712-0244	868	-15.0552875753	 Exp 
99	 Q0 	AP890611-0026	869	-15.0552948780	 Exp 
99	 Q0 	AP891105-0092	870	-15.0553167860	 Exp 
99	 Q0 	AP890907-0175	871	-15.0553240886	 Exp 
99	 Q0 	AP890303-0133	872	-15.0553240886	 Exp 
99	 Q0 	AP891114-0008	873	-15.0553240886	 Exp 
99	 Q0 	AP890713-0037	874	-15.0553240886	 Exp 
99	 Q0 	AP890824-0207	875	-15.0553313911	 Exp 
99	 Q0 	AP890713-0028	876	-15.0553386936	 Exp 
99	 Q0 	AP890725-0023	877	-15.0553386936	 Exp 
99	 Q0 	AP891031-0041	878	-15.0553459960	 Exp 
99	 Q0 	AP890819-0119	879	-15.0553532984	 Exp 
99	 Q0 	AP890221-0239	880	-15.0553752054	 Exp 
99	 Q0 	AP890228-0216	881	-15.0553752054	 Exp 
99	 Q0 	AP890104-0229	882	-15.0553825076	 Exp 
99	 Q0 	AP890416-0027	883	-15.0553898098	 Exp 
99	 Q0 	AP890511-0012	884	-15.0553971120	 Exp 
99	 Q0 	AP890524-0315	885	-15.0553971120	 Exp 
99	 Q0 	AP890619-0105	886	-15.0553971120	 Exp 
99	 Q0 	AP890512-0047	887	-15.0554044141	 Exp 
99	 Q0 	AP891103-0191	888	-15.0554336221	 Exp 
99	 Q0 	AP890825-0016	889	-15.0554409240	 Exp 
99	 Q0 	AP891002-0011	890	-15.0554555277	 Exp 
99	 Q0 	AP890711-0012	891	-15.0554555277	 Exp 
99	 Q0 	AP890608-0132	892	-15.0554628295	 Exp 
99	 Q0 	AP890314-0148	893	-15.0554701313	 Exp 
99	 Q0 	AP890209-0262	894	-15.0554701313	 Exp 
99	 Q0 	AP890202-0160	895	-15.0554774330	 Exp 
99	 Q0 	AP890305-0041	896	-15.0554847346	 Exp 
99	 Q0 	AP890116-0120	897	-15.0554847346	 Exp 
99	 Q0 	AP890803-0120	898	-15.0554993378	 Exp 
99	 Q0 	AP890605-0142	899	-15.0555066394	 Exp 
99	 Q0 	AP891002-0268	900	-15.0555139409	 Exp 
99	 Q0 	AP890110-0023	901	-15.0555285438	 Exp 
99	 Q0 	AP890302-0250	902	-15.0555504478	 Exp 
99	 Q0 	AP890421-0266	903	-15.0555650502	 Exp 
99	 Q0 	AP890913-0261	904	-15.0555796525	 Exp 
99	 Q0 	AP891121-0071	905	-15.0556088567	 Exp 
99	 Q0 	AP890317-0259	906	-15.0556234585	 Exp 
99	 Q0 	AP890313-0094	907	-15.0556234585	 Exp 
99	 Q0 	AP890609-0203	908	-15.0556453609	 Exp 
99	 Q0 	AP890724-0147	909	-15.0556453609	 Exp 
99	 Q0 	AP891103-0249	910	-15.0556599623	 Exp 
99	 Q0 	AP891216-0063	911	-15.0556599623	 Exp 
99	 Q0 	AP890206-0075	912	-15.0556745635	 Exp 
99	 Q0 	AP890502-0157	913	-15.0557110659	 Exp 
99	 Q0 	AP890825-0062	914	-15.0557329669	 Exp 
99	 Q0 	AP891111-0051	915	-15.0557329669	 Exp 
99	 Q0 	AP890214-0194	916	-15.0557475673	 Exp 
99	 Q0 	AP891012-0248	917	-15.0557548674	 Exp 
99	 Q0 	AP890413-0132	918	-15.0557548674	 Exp 
99	 Q0 	AP890202-0128	919	-15.0557694676	 Exp 
99	 Q0 	AP891228-0015	920	-15.0557767677	 Exp 
99	 Q0 	AP890327-0018	921	-15.0557913676	 Exp 
99	 Q0 	AP890117-0147	922	-15.0558059674	 Exp 
99	 Q0 	AP890825-0191	923	-15.0558132672	 Exp 
99	 Q0 	AP890518-0240	924	-15.0558351664	 Exp 
99	 Q0 	AP890306-0216	925	-15.0558351664	 Exp 
99	 Q0 	AP890831-0037	926	-15.0558424661	 Exp 
99	 Q0 	AP890703-0252	927	-15.0558497657	 Exp 
99	 Q0 	AP890801-0187	928	-15.0558570653	 Exp 
99	 Q0 	AP890405-0084	929	-15.0558570653	 Exp 
99	 Q0 	AP890811-0028	930	-15.0558716643	 Exp 
99	 Q0 	AP890915-0073	931	-15.0559008619	 Exp 
99	 Q0 	AP890117-0010	932	-15.0559008619	 Exp 
99	 Q0 	AP891003-0135	933	-15.0559081612	 Exp 
99	 Q0 	AP890726-0147	934	-15.0559154604	 Exp 
99	 Q0 	AP890504-0053	935	-15.0559519561	 Exp 
99	 Q0 	AP890927-0086	936	-15.0559811518	 Exp 
99	 Q0 	AP890429-0067	937	-15.0560395414	 Exp 
99	 Q0 	AP890810-0178	938	-15.0560614368	 Exp 
99	 Q0 	AP890209-0201	939	-15.0560833319	 Exp 
99	 Q0 	AP890425-0086	940	-15.0560906302	 Exp 
99	 Q0 	AP890928-0222	941	-15.0561198228	 Exp 
99	 Q0 	AP890206-0206	942	-15.0561198228	 Exp 
99	 Q0 	AP890902-0166	943	-15.0561563128	 Exp 
99	 Q0 	AP891017-0280	944	-15.0561563128	 Exp 
99	 Q0 	AP890629-0164	945	-15.0562219920	 Exp 
99	 Q0 	AP890505-0013	946	-15.0562511818	 Exp 
99	 Q0 	AP891130-0202	947	-15.0563095593	 Exp 
99	 Q0 	AP890902-0011	948	-15.0563095593	 Exp 
99	 Q0 	AP890202-0267	949	-15.0563241532	 Exp 
99	 Q0 	AP891016-0243	950	-15.0563825274	 Exp 
99	 Q0 	AP890620-0183	951	-15.0563898240	 Exp 
99	 Q0 	AP891127-0220	952	-15.0564190100	 Exp 
99	 Q0 	AP891017-0207	953	-15.0564190100	 Exp 
99	 Q0 	AP890206-0228	954	-15.0564408990	 Exp 
99	 Q0 	AP890803-0131	955	-15.0564992680	 Exp 
99	 Q0 	AP890714-0113	956	-15.0564992680	 Exp 
99	 Q0 	AP890314-0237	957	-15.0565065640	 Exp 
99	 Q0 	AP890621-0225	958	-15.0565357473	 Exp 
99	 Q0 	AP890923-0136	959	-15.0566305887	 Exp 
99	 Q0 	AP890530-0219	960	-15.0566962441	 Exp 
99	 Q0 	AP890423-0062	961	-15.0567910738	 Exp 
99	 Q0 	AP890425-0229	962	-15.0569661259	 Exp 
99	 Q0 	AP890628-0183	963	-15.0569952989	 Exp 
99	 Q0 	AP890724-0206	964	-15.0570755215	 Exp 
99	 Q0 	AP890613-0177	965	-15.0571192771	 Exp 
99	 Q0 	AP890725-0272	966	-15.0571338620	 Exp 
99	 Q0 	AP890110-0236	967	-15.0572359517	 Exp 
99	 Q0 	AP890118-0004	968	-15.0572432436	 Exp 
99	 Q0 	AP890112-0231	969	-15.0572432436	 Exp 
99	 Q0 	AP891030-0229	970	-15.0573526159	 Exp 
99	 Q0 	AP890220-0144	971	-15.0573671982	 Exp 
99	 Q0 	AP890130-0212	972	-15.0575640431	 Exp 
99	 Q0 	AP891006-0168	973	-15.0575932027	 Exp 
99	 Q0 	AP890112-0175	974	-15.0575932027	 Exp 
99	 Q0 	AP891124-0232	975	-15.0575932027	 Exp 
99	 Q0 	AP890522-0252	976	-15.1499171361	 Exp 
99	 Q0 	AP891105-0093	977	-15.1499463979	 Exp 
99	 Q0 	AP891222-0149	978	-15.1499537133	 Exp 
99	 Q0 	AP890818-0009	979	-15.1499756591	 Exp 
99	 Q0 	AP890213-0261	980	-15.1500122346	 Exp 
99	 Q0 	AP890727-0173	981	-15.1500268646	 Exp 
99	 Q0 	AP891006-0055	982	-15.1500268646	 Exp 
99	 Q0 	AP890607-0183	983	-15.1500707534	 Exp 
99	 Q0 	AP891230-0047	984	-15.1500926972	 Exp 
99	 Q0 	AP890310-0211	985	-15.1501073263	 Exp 
99	 Q0 	AP890110-0152	986	-15.1501438981	 Exp 
99	 Q0 	AP890525-0092	987	-15.1501585266	 Exp 
99	 Q0 	AP890202-0145	988	-15.1501585266	 Exp 
99	 Q0 	AP890208-0152	989	-15.1501585266	 Exp 
99	 Q0 	AP890926-0122	990	-15.1501585266	 Exp 
99	 Q0 	AP891018-0025	991	-15.1501731549	 Exp 
99	 Q0 	AP891107-0271	992	-15.1501731549	 Exp 
99	 Q0 	AP890208-0205	993	-15.1501731549	 Exp 
99	 Q0 	AP890731-0139	994	-15.1501804690	 Exp 
99	 Q0 	AP890106-0110	995	-15.1501804690	 Exp 
99	 Q0 	AP890221-0128	996	-15.1501950970	 Exp 
99	 Q0 	AP890509-0052	997	-15.1502097249	 Exp 
99	 Q0 	AP890525-0184	998	-15.1502097249	 Exp 
99	 Q0 	AP890829-0029	999	-15.1502389802	 Exp 
99	 Q0 	AP890222-0132	1000	-15.1502389802	 Exp 
58	 Q0 	AP890621-0061	1	-23.7105167886	 Exp 
58	 Q0 	AP891015-0049	2	-23.9072008853	 Exp 
58	 Q0 	AP891003-0143	3	-23.9612825961	 Exp 
58	 Q0 	AP890715-0033	4	-23.9643042938	 Exp 
58	 Q0 	AP890306-0131	5	-23.9784148932	 Exp 
58	 Q0 	AP890308-0270	6	-24.0047547525	 Exp 
58	 Q0 	AP890304-0128	7	-24.0280827773	 Exp 
58	 Q0 	AP890621-0158	8	-24.0321517911	 Exp 
58	 Q0 	AP890805-0117	9	-24.0971993549	 Exp 
58	 Q0 	AP890715-0113	10	-24.0990985808	 Exp 
58	 Q0 	AP890815-0112	11	-24.0991229190	 Exp 
58	 Q0 	AP890304-0022	12	-24.1007164817	 Exp 
58	 Q0 	AP890712-0056	13	-24.1013947605	 Exp 
58	 Q0 	AP890307-0283	14	-24.1026612328	 Exp 
58	 Q0 	AP890717-0132	15	-24.1339744773	 Exp 
58	 Q0 	AP890305-0078	16	-24.1497399366	 Exp 
58	 Q0 	AP890720-0075	17	-24.1572122163	 Exp 
58	 Q0 	AP890714-0180	18	-24.1741401916	 Exp 
58	 Q0 	AP890717-0232	19	-24.1781824710	 Exp 
58	 Q0 	AP890713-0283	20	-24.1798977278	 Exp 
58	 Q0 	AP890307-0259	21	-24.1813564543	 Exp 
58	 Q0 	AP890719-0248	22	-24.1894334050	 Exp 
58	 Q0 	AP890315-0279	23	-24.2078657721	 Exp 
58	 Q0 	AP890817-0129	24	-24.2080605045	 Exp 
58	 Q0 	AP890806-0058	25	-24.2211634848	 Exp 
58	 Q0 	AP890915-0086	26	-24.2573880564	 Exp 
58	 Q0 	AP890413-0244	27	-24.2639909165	 Exp 
58	 Q0 	AP891005-0067	28	-24.2734367673	 Exp 
58	 Q0 	AP890915-0168	29	-24.2745204305	 Exp 
58	 Q0 	AP890722-0092	30	-24.2760415169	 Exp 
58	 Q0 	AP890704-0085	31	-24.2801390141	 Exp 
58	 Q0 	AP890718-0250	32	-24.3015263852	 Exp 
58	 Q0 	AP890407-0056	33	-24.3047026988	 Exp 
58	 Q0 	AP890411-0242	34	-24.3054565429	 Exp 
58	 Q0 	AP890830-0099	35	-24.3126498074	 Exp 
58	 Q0 	AP890315-0110	36	-24.3137814195	 Exp 
58	 Q0 	AP890620-0180	37	-24.3311485785	 Exp 
58	 Q0 	AP890318-0139	38	-24.3312338410	 Exp 
58	 Q0 	AP891008-0046	39	-24.3327558229	 Exp 
58	 Q0 	AP890705-0137	40	-24.3329383891	 Exp 
58	 Q0 	AP890720-0153	41	-24.3337536640	 Exp 
58	 Q0 	AP890304-0030	42	-24.3374246904	 Exp 
58	 Q0 	AP890710-0250	43	-24.3536651574	 Exp 
58	 Q0 	AP890304-0154	44	-24.3537138495	 Exp 
58	 Q0 	AP890723-0026	45	-24.3540424925	 Exp 
58	 Q0 	AP890721-0105	46	-24.3546266241	 Exp 
58	 Q0 	AP890724-0176	47	-24.3556363142	 Exp 
58	 Q0 	AP890901-0201	48	-24.3658896828	 Exp 
58	 Q0 	AP890726-0152	49	-24.3985216473	 Exp 
58	 Q0 	AP890414-0023	50	-24.3986434260	 Exp 
58	 Q0 	AP891005-0187	51	-24.3989721944	 Exp 
58	 Q0 	AP890211-0012	52	-24.3993009130	 Exp 
58	 Q0 	AP891011-0069	53	-24.3993252605	 Exp 
58	 Q0 	AP891010-0168	54	-24.3993617813	 Exp 
58	 Q0 	AP890310-0273	55	-24.3996660975	 Exp 
58	 Q0 	AP890628-0255	56	-24.4000068810	 Exp 
58	 Q0 	AP890515-0204	57	-24.4001650837	 Exp 
58	 Q0 	AP890302-0274	58	-24.4003719468	 Exp 
58	 Q0 	AP890713-0014	59	-24.4007612827	 Exp 
58	 Q0 	AP891221-0144	60	-24.4011018944	 Exp 
58	 Q0 	AP891023-0134	61	-24.4102080151	 Exp 
58	 Q0 	AP890711-0262	62	-24.4104881666	 Exp 
58	 Q0 	AP890911-0057	63	-24.4111457715	 Exp 
58	 Q0 	AP890810-0118	64	-24.4111822993	 Exp 
58	 Q0 	AP890306-0253	65	-24.4113040541	 Exp 
58	 Q0 	AP890629-0204	66	-24.4122535073	 Exp 
58	 Q0 	AP890927-0017	67	-24.4266916591	 Exp 
58	 Q0 	AP890712-0212	68	-24.4361275274	 Exp 
58	 Q0 	AP890617-0093	69	-24.4372477280	 Exp 
58	 Q0 	AP890621-0256	70	-24.4377832720	 Exp 
58	 Q0 	AP890623-0258	71	-24.4378076117	 Exp 
58	 Q0 	AP891005-0098	72	-24.4380266574	 Exp 
58	 Q0 	AP890307-0285	73	-24.4428643627	 Exp 
58	 Q0 	AP890314-0181	74	-24.4447059101	 Exp 
58	 Q0 	AP891103-0206	75	-24.4452169192	 Exp 
