85	 Q0 	AP890220-0143	1	-63.5786668792	 Exp 
99	 Q0 	AP891102-0119	33	-10.4919263034	 Exp 
99	 Q0 	AP890803-0001	34	-10.4920388029	 Exp 
99	 Q0 	AP890914-0227	35	-10.4987191484	 Exp 
99	 Q0 	AP890824-0146	36	-10.5116731971	 Exp 
99	 Q0 	AP890909-0094	37	-10.5247200330	 Exp 
99	 Q0 	AP890323-0195	38	-10.5372989075	 Exp 
99	 Q0 	AP890127-0149	39	-10.5451441508	 Exp 
99	 Q0 	AP890710-0143	40	-10.5611268563	 Exp 
99	 Q0 	AP890213-0272	41	-10.5614423559	 Exp 
99	 Q0 	AP890308-0149	42	-10.5711783348	 Exp 
99	 Q0 	AP890107-0059	43	-10.5997871652	 Exp 
99	 Q0 	AP891116-0178	44	-10.6672956805	 Exp 
99	 Q0 	AP890811-0147	45	-10.6743412659	 Exp 
99	 Q0 	AP891119-0016	46	-10.6928585628	 Exp 
99	 Q0 	AP890409-0070	47	-10.6949287019	 Exp 
99	 Q0 	AP890221-0158	48	-10.6953182026	 Exp 
99	 Q0 	AP890724-0134	49	-10.7012294432	 Exp 
99	 Q0 	AP890215-0145	50	-10.7179661453	 Exp 
99	 Q0 	AP890130-0163	51	-10.7215480428	 Exp 
99	 Q0 	AP891208-0058	52	-10.7453665305	 Exp 
99	 Q0 	AP890130-0157	53	-10.7509460170	 Exp 
99	 Q0 	AP890127-0190	54	-10.7636871200	 Exp 
99	 Q0 	AP891031-0213	55	-10.7858908925	 Exp 
99	 Q0 	AP890317-0088	56	-10.7993069656	 Exp 
99	 Q0 	AP891023-0015	57	-10.8066372740	 Exp 
99	 Q0 	AP890608-0078	58	-10.8078133878	 Exp 
99	 Q0 	AP891116-0182	59	-10.8078133878	 Exp 
99	 Q0 	AP890712-0186	60	-10.8151478743	 Exp 
99	 Q0 	AP891029-0043	61	-10.8421687794	 Exp 
99	 Q0 	AP891003-0150	62	-10.8617968786	 Exp 
99	 Q0 	AP890113-0033	63	-10.8617968786	 Exp 
99	 Q0 	AP890401-0125	64	-10.8683378036	 Exp 
99	 Q0 	AP891007-0057	65	-10.8792565085	 Exp 
99	 Q0 	AP890710-0127	66	-10.8824206644	 Exp 
99	 Q0 	AP890921-0127	67	-10.9008949039	 Exp 
99	 Q0 	AP890413-0157	68	-10.9116161128	 Exp 
99	 Q0 	AP890908-0023	69	-10.9191529228	 Exp 
99	 Q0 	AP890809-0116	70	-10.9221460577	 Exp 
99	 Q0 	AP890407-0106	71	-10.9227957610	 Exp 
99	 Q0 	AP890312-0064	72	-10.9337970100	 Exp 
99	 Q0 	AP890203-0161	73	-10.9523569753	 Exp 
99	 Q0 	AP891011-0150	74	-10.9681166017	 Exp 
99	 Q0 	AP890605-0080	75	-10.9982058897	 Exp 
99	 Q0 	AP890817-0134	76	-11.0070199990	 Exp 
99	 Q0 	AP890718-0065	77	-11.0091648041	 Exp 
99	 Q0 	AP891101-0172	78	-11.0129195554	 Exp 
99	 Q0 	AP890523-0166	79	-11.0159999830	 Exp 
99	 Q0 	AP891107-0183	80	-11.0181830556	 Exp 
99	 Q0 	AP890725-0051	81	-11.0207723315	 Exp 
99	 Q0 	AP891120-0146	82	-11.0230033573	 Exp 
99	 Q0 	AP890913-0038	83	-11.0426942057	 Exp 
99	 Q0 	AP890123-0017	84	-11.0791507191	 Exp 
99	 Q0 	AP890504-0034	85	-11.0802804604	 Exp 
99	 Q0 	AP891206-0014	86	-11.0816719892	 Exp 
99	 Q0 	AP890925-0176	87	-11.0916337046	 Exp 
99	 Q0 	AP890602-0088	88	-11.0916337046	 Exp 
99	 Q0 	AP890123-0241	89	-11.1008970901	 Exp 
99	 Q0 	AP891016-0133	90	-11.1106563263	 Exp 
99	 Q0 	AP890511-0113	91	-11.1250895099	 Exp 
99	 Q0 	AP890420-0161	92	-11.1315464801	 Exp 
99	 Q0 	AP891227-0058	93	-11.1315464801	 Exp 
99	 Q0 	AP890824-0070	94	-11.1446488685	 Exp 
99	 Q0 	AP890809-0132	95	-11.1705593537	 Exp 
99	 Q0 	AP890223-0008	96	-11.1743454640	 Exp 
99	 Q0 	AP890323-0018	97	-11.1754876896	 Exp 
99	 Q0 	AP890126-0019	98	-11.1754876896	 Exp 
99	 Q0 	AP890627-0146	99	-11.1872588822	 Exp 
99	 Q0 	AP890624-0026	100	-11.1880863939	 Exp 
99	 Q0 	AP890621-0003	101	-11.1927796080	 Exp 
99	 Q0 	AP890510-0160	102	-11.1960865180	 Exp 
99	 Q0 	AP890918-0090	103	-11.2024214532	 Exp 
99	 Q0 	AP890324-0155	104	-11.2212408540	 Exp 
99	 Q0 	AP890222-0170	105	-11.2212408540	 Exp 
99	 Q0 	AP890819-0062	106	-11.2331763343	 Exp 
99	 Q0 	AP890328-0183	107	-11.2336813742	 Exp 
99	 Q0 	AP890921-0048	108	-11.2420558576	 Exp 
99	 Q0 	AP891206-0138	109	-11.2429154802	 Exp 
99	 Q0 	AP891005-0249	110	-11.2460324317	 Exp 
99	 Q0 	AP890929-0186	111	-11.2471962499	 Exp 
99	 Q0 	AP890529-0158	112	-11.2508902555	 Exp 
99	 Q0 	AP890809-0019	113	-11.2563375402	 Exp 
99	 Q0 	AP891127-0150	114	-11.2572544407	 Exp 
99	 Q0 	AP890718-0131	115	-11.2583073242	 Exp 
99	 Q0 	AP890621-0191	116	-11.2635047587	 Exp 
99	 Q0 	AP891101-0139	117	-11.2639339124	 Exp 
99	 Q0 	AP890211-0134	118	-11.2659719845	 Exp 
99	 Q0 	AP890420-0084	119	-11.2671808936	 Exp 
99	 Q0 	AP890415-0053	120	-11.2944001593	 Exp 
99	 Q0 	AP890523-0216	121	-11.3029725997	 Exp 
99	 Q0 	AP890420-0145	122	-11.3058976574	 Exp 
99	 Q0 	AP890901-0152	123	-11.3064868358	 Exp 
99	 Q0 	AP891108-0075	124	-11.3183254327	 Exp 
99	 Q0 	AP890628-0057	125	-11.3183254327	 Exp 
99	 Q0 	AP890325-0066	126	-11.3183254327	 Exp 
99	 Q0 	AP890519-0194	127	-11.3190225651	 Exp 
99	 Q0 	AP890619-0140	128	-11.3242265448	 Exp 
99	 Q0 	AP890306-0014	129	-11.3285788149	 Exp 
99	 Q0 	AP890411-0159	130	-11.3300824647	 Exp 
99	 Q0 	AP890817-0040	131	-11.3372386224	 Exp 
99	 Q0 	AP891211-0060	132	-11.3576988276	 Exp 
99	 Q0 	AP890622-0162	133	-11.3591376565	 Exp 
99	 Q0 	AP890701-0017	134	-11.3591376565	 Exp 
99	 Q0 	AP890510-0264	135	-11.3609888419	 Exp 
99	 Q0 	AP891008-0020	136	-11.3858834295	 Exp 
99	 Q0 	AP890320-0183	137	-11.3864357924	 Exp 
99	 Q0 	AP890225-0129	138	-11.3876799684	 Exp 
99	 Q0 	AP890902-0162	139	-11.3876799684	 Exp 
99	 Q0 	AP890725-0221	140	-11.3959831943	 Exp 
99	 Q0 	AP891005-0191	141	-11.3989688355	 Exp 
99	 Q0 	AP890223-0126	142	-11.4004010561	 Exp 
99	 Q0 	AP891026-0052	143	-11.4026540300	 Exp 
99	 Q0 	AP890716-0065	144	-11.4026540300	 Exp 
99	 Q0 	AP890818-0009	145	-11.4071010642	 Exp 
99	 Q0 	AP891205-0031	146	-11.4124003993	 Exp 
99	 Q0 	AP890522-0073	147	-11.4213234941	 Exp 
99	 Q0 	AP890519-0089	148	-11.4246993390	 Exp 
99	 Q0 	AP891002-0241	149	-11.4266978415	 Exp 
99	 Q0 	AP890131-0049	150	-11.4306368345	 Exp 
99	 Q0 	AP890619-0037	151	-11.4380262466	 Exp 
99	 Q0 	AP891102-0042	152	-11.4433867323	 Exp 
99	 Q0 	AP890805-0134	153	-11.4433867323	 Exp 
99	 Q0 	AP891027-0086	154	-11.4473790996	 Exp 
99	 Q0 	AP890712-0036	155	-11.4504092104	 Exp 
99	 Q0 	AP890505-0170	156	-11.4529236465	 Exp 
99	 Q0 	AP890201-0199	157	-11.4589975414	 Exp 
99	 Q0 	AP890511-0115	158	-11.4600417764	 Exp 
99	 Q0 	AP891120-0053	159	-11.4600417764	 Exp 
99	 Q0 	AP890803-0195	160	-11.4615651540	 Exp 
99	 Q0 	AP890202-0025	161	-11.4654539213	 Exp 
99	 Q0 	AP890615-0042	162	-11.4694501857	 Exp 
99	 Q0 	AP890411-0120	163	-11.4803796930	 Exp 
99	 Q0 	AP890329-0139	164	-11.4847507965	 Exp 
99	 Q0 	AP890201-0044	165	-11.4973151343	 Exp 
99	 Q0 	AP890525-0242	166	-11.5078966070	 Exp 
99	 Q0 	AP890717-0080	167	-11.5122401574	 Exp 
99	 Q0 	AP890629-0119	168	-11.5159189865	 Exp 
99	 Q0 	AP890801-0134	169	-11.5173925034	 Exp 
99	 Q0 	AP890112-0217	170	-11.5184118595	 Exp 
99	 Q0 	AP891006-0055	171	-11.5241751264	 Exp 
99	 Q0 	AP890727-0173	172	-11.5241751264	 Exp 
99	 Q0 	AP890330-0042	173	-11.5288616569	 Exp 
99	 Q0 	AP890407-0019	174	-11.5288616569	 Exp 
99	 Q0 	AP890706-0150	175	-11.5288616569	 Exp 
99	 Q0 	AP891110-0120	176	-11.5323749722	 Exp 
99	 Q0 	AP890920-0171	177	-11.5346403483	 Exp 
99	 Q0 	AP890419-0188	178	-11.5346403483	 Exp 
99	 Q0 	AP890131-0224	179	-11.5357544532	 Exp 
99	 Q0 	AP890106-0163	180	-11.5357544532	 Exp 
99	 Q0 	AP890111-0012	181	-11.5376020149	 Exp 
99	 Q0 	AP890606-0006	182	-11.5392604728	 Exp 
99	 Q0 	AP891114-0068	183	-11.5475537529	 Exp 
99	 Q0 	AP890502-0161	184	-11.5495174839	 Exp 
99	 Q0 	AP891104-0074	185	-11.5586185818	 Exp 
99	 Q0 	AP890207-0155	186	-11.5598257749	 Exp 
99	 Q0 	AP890201-0185	187	-11.5598257749	 Exp 
99	 Q0 	AP890309-0155	188	-11.5598257749	 Exp 
99	 Q0 	AP890815-0024	189	-11.5673720457	 Exp 
99	 Q0 	AP890621-0173	190	-11.5700350552	 Exp 
99	 Q0 	AP890616-0256	191	-11.5706240976	 Exp 
99	 Q0 	AP891116-0174	192	-11.5788862448	 Exp 
99	 Q0 	AP890826-0039	193	-11.5801546962	 Exp 
99	 Q0 	AP891003-0090	194	-11.5801546962	 Exp 
99	 Q0 	AP890124-0187	195	-11.5831641053	 Exp 
99	 Q0 	AP890120-0224	196	-11.5859792179	 Exp 
99	 Q0 	AP890726-0148	197	-11.5905540740	 Exp 
99	 Q0 	AP890217-0027	198	-11.5943832822	 Exp 
99	 Q0 	AP890920-0138	199	-11.5943832822	 Exp 
99	 Q0 	AP890913-0240	200	-11.5959309699	 Exp 
99	 Q0 	AP890806-0059	201	-11.6002390891	 Exp 
99	 Q0 	AP890621-0040	202	-11.6069087592	 Exp 
99	 Q0 	AP891004-0310	203	-11.6077545595	 Exp 
99	 Q0 	AP891027-0079	204	-11.6083953205	 Exp 
99	 Q0 	AP890406-0091	205	-11.6148952898	 Exp 
99	 Q0 	AP891026-0150	206	-11.6151593508	 Exp 
99	 Q0 	AP890313-0169	207	-11.6164173990	 Exp 
99	 Q0 	AP890406-0024	208	-11.6194688995	 Exp 
99	 Q0 	AP890816-0068	209	-11.6200843450	 Exp 
99	 Q0 	AP890112-0277	210	-11.6200843450	 Exp 
99	 Q0 	AP891202-0161	211	-11.6214375012	 Exp 
99	 Q0 	AP890403-0033	212	-11.6285230481	 Exp 
99	 Q0 	AP890720-0023	213	-11.6299189331	 Exp 
99	 Q0 	AP890731-0248	214	-11.6299189331	 Exp 
99	 Q0 	AP890310-0169	215	-11.6358940677	 Exp 
99	 Q0 	AP890105-0068	216	-11.6396956798	 Exp 
99	 Q0 	AP890830-0109	217	-11.6431599253	 Exp 
99	 Q0 	AP890402-0016	218	-11.6494152110	 Exp 
99	 Q0 	AP890109-0116	219	-11.6494152110	 Exp 
99	 Q0 	AP890208-0207	220	-11.6501526633	 Exp 
99	 Q0 	AP890529-0101	221	-11.6519128419	 Exp 
99	 Q0 	AP890113-0242	222	-11.6571164838	 Exp 
99	 Q0 	AP891220-0257	223	-11.6637222889	 Exp 
99	 Q0 	AP890403-0090	224	-11.6686850802	 Exp 
99	 Q0 	AP890320-0024	225	-11.6693739420	 Exp 
99	 Q0 	AP890615-0034	226	-11.6806206323	 Exp 
99	 Q0 	AP890208-0243	227	-11.6825405627	 Exp 
99	 Q0 	AP890608-0017	228	-11.6877479989	 Exp 
99	 Q0 	AP891211-0040	229	-11.6971758495	 Exp 
99	 Q0 	AP891102-0107	230	-11.6971758495	 Exp 
99	 Q0 	AP890922-0127	231	-11.6971758495	 Exp 
99	 Q0 	AP890501-0123	232	-11.6971758495	 Exp 
99	 Q0 	AP890501-0144	233	-11.6971758495	 Exp 
99	 Q0 	AP890228-0143	234	-11.7022638269	 Exp 
99	 Q0 	AP891002-0179	235	-11.7028907873	 Exp 
99	 Q0 	AP890110-0185	236	-11.7039082243	 Exp 
99	 Q0 	AP890725-0166	237	-11.7047921956	 Exp 
99	 Q0 	AP890609-0136	238	-11.7047921956	 Exp 
99	 Q0 	AP890716-0062	239	-11.7050717941	 Exp 
99	 Q0 	AP891030-0181	240	-11.7066066884	 Exp 
99	 Q0 	AP890615-0020	241	-11.7129451927	 Exp 
99	 Q0 	AP890210-0149	242	-11.7192586573	 Exp 
99	 Q0 	AP890703-0164	243	-11.7251835948	 Exp 
99	 Q0 	AP890609-0224	244	-11.7283023107	 Exp 
99	 Q0 	AP890320-0126	245	-11.7349530059	 Exp 
99	 Q0 	AP890601-0371	246	-11.7435944602	 Exp 
99	 Q0 	AP890110-0152	247	-11.7488696234	 Exp 
99	 Q0 	AP891226-0109	248	-11.7527232073	 Exp 
99	 Q0 	AP890128-0138	249	-11.7527232073	 Exp 
99	 Q0 	AP890724-0125	250	-11.7540790086	 Exp 
99	 Q0 	AP890118-0123	251	-11.7566235968	 Exp 
99	 Q0 	AP890808-0097	252	-11.7618015248	 Exp 
99	 Q0 	AP891006-0205	253	-11.7679792601	 Exp 
99	 Q0 	AP890221-0168	254	-11.7792982092	 Exp 
99	 Q0 	AP890622-0043	255	-11.7793785668	 Exp 
99	 Q0 	AP891028-0124	256	-11.7842144236	 Exp 
99	 Q0 	AP890525-0197	257	-11.7842144236	 Exp 
99	 Q0 	AP891006-0021	258	-11.7842144236	 Exp 
99	 Q0 	AP890825-0198	259	-11.7876705527	 Exp 
99	 Q0 	AP890826-0018	260	-11.7887389678	 Exp 
99	 Q0 	AP890502-0148	261	-11.7918663592	 Exp 
99	 Q0 	AP891113-0176	262	-11.7918663592	 Exp 
99	 Q0 	AP890630-0172	263	-11.7931310264	 Exp 
99	 Q0 	AP890310-0231	264	-11.7943684200	 Exp 
99	 Q0 	AP891201-0053	265	-11.7970471860	 Exp 
99	 Q0 	AP890103-0020	266	-11.7970471860	 Exp 
99	 Q0 	AP890824-0047	267	-11.7976205976	 Exp 
99	 Q0 	AP891101-0152	268	-11.7976205976	 Exp 
99	 Q0 	AP890502-0119	269	-11.8064542761	 Exp 
99	 Q0 	AP890318-0122	270	-11.8064542761	 Exp 
99	 Q0 	AP890219-0057	271	-11.8097332840	 Exp 
99	 Q0 	AP890731-0139	272	-11.8097332840	 Exp 
99	 Q0 	AP890212-0028	273	-11.8112636475	 Exp 
99	 Q0 	AP890819-0114	274	-11.8140217098	 Exp 
99	 Q0 	AP890112-0083	275	-11.8170104489	 Exp 
99	 Q0 	AP890804-0008	276	-11.8229243881	 Exp 
99	 Q0 	AP890301-0173	277	-11.8239796677	 Exp 
99	 Q0 	AP891031-0175	278	-11.8239796677	 Exp 
99	 Q0 	AP890622-0041	279	-11.8272813484	 Exp 
99	 Q0 	AP890918-0027	280	-11.8288162657	 Exp 
99	 Q0 	AP890227-0331	281	-11.8307536042	 Exp 
99	 Q0 	AP890525-0062	282	-11.8413188518	 Exp 
99	 Q0 	AP890406-0160	283	-11.8413188518	 Exp 
99	 Q0 	AP890612-0130	284	-11.8413188518	 Exp 
99	 Q0 	AP891204-0143	285	-11.8413188518	 Exp 
99	 Q0 	AP890125-0162	286	-11.8413345080	 Exp 
99	 Q0 	AP890617-0097	287	-11.8463610193	 Exp 
99	 Q0 	AP890630-0037	288	-11.8474086321	 Exp 
99	 Q0 	AP890913-0227	289	-11.8499197458	 Exp 
99	 Q0 	AP890517-0287	290	-11.8499197458	 Exp 
99	 Q0 	AP890728-0021	291	-11.8509914472	 Exp 
99	 Q0 	AP890415-0049	292	-11.8527342407	 Exp 
99	 Q0 	AP890601-0179	293	-11.8584754306	 Exp 
99	 Q0 	AP890720-0165	294	-11.8637125227	 Exp 
99	 Q0 	AP890221-0172	295	-11.8669863406	 Exp 
99	 Q0 	AP890419-0218	296	-11.8694540811	 Exp 
99	 Q0 	AP890513-0004	297	-11.8694540811	 Exp 
99	 Q0 	AP890125-0066	298	-11.8711113740	 Exp 
99	 Q0 	AP890626-0268	299	-11.8781237228	 Exp 
99	 Q0 	AP891024-0219	300	-11.8810491372	 Exp 
99	 Q0 	AP890714-0166	301	-11.8838755424	 Exp 
99	 Q0 	AP890310-0050	302	-11.8865538838	 Exp 
99	 Q0 	AP890424-0109	303	-11.8865538838	 Exp 
99	 Q0 	AP890715-0072	304	-11.8922546724	 Exp 
99	 Q0 	AP890719-0073	305	-11.8922546724	 Exp 
99	 Q0 	AP890307-0184	306	-11.8944980330	 Exp 
99	 Q0 	AP890224-0016	307	-11.8962820091	 Exp 
99	 Q0 	AP890104-0216	308	-11.8989651083	 Exp 
99	 Q0 	AP890915-0177	309	-11.9005907042	 Exp 
99	 Q0 	AP890710-0240	310	-11.9005907042	 Exp 
99	 Q0 	AP890619-0126	311	-11.9005907042	 Exp 
99	 Q0 	AP890223-0151	312	-11.9008391872	 Exp 
99	 Q0 	AP890722-0022	313	-11.9022528389	 Exp 
99	 Q0 	AP890516-0119	314	-11.9034692412	 Exp 
99	 Q0 	AP890212-0034	315	-11.9088840423	 Exp 
99	 Q0 	AP891122-0216	316	-11.9088840423	 Exp 
99	 Q0 	AP890623-0022	317	-11.9149082915	 Exp 
99	 Q0 	AP890815-0200	318	-11.9171350857	 Exp 
99	 Q0 	AP890502-0080	319	-11.9253442279	 Exp 
99	 Q0 	AP891109-0177	320	-11.9253442279	 Exp 
99	 Q0 	AP890105-0110	321	-11.9264560768	 Exp 
99	 Q0 	AP890801-0162	322	-11.9348570533	 Exp 
99	 Q0 	AP890213-0020	323	-11.9373268637	 Exp 
99	 Q0 	AP890327-0168	324	-11.9378877753	 Exp 
99	 Q0 	AP890120-0079	325	-11.9378877753	 Exp 
99	 Q0 	AP891222-0014	326	-11.9396597938	 Exp 
99	 Q0 	AP890623-0174	327	-11.9396597938	 Exp 
99	 Q0 	AP890131-0099	328	-11.9420530589	 Exp 
99	 Q0 	AP890615-0008	329	-11.9422411116	 Exp 
99	 Q0 	AP890222-0075	330	-11.9437462986	 Exp 
99	 Q0 	AP890130-0118	331	-11.9496938590	 Exp 
99	 Q0 	AP890723-0090	332	-11.9577694657	 Exp 
99	 Q0 	AP891013-0012	333	-11.9577694657	 Exp 
99	 Q0 	AP890929-0012	334	-11.9602477585	 Exp 
99	 Q0 	AP890107-0025	335	-11.9637874523	 Exp 
99	 Q0 	AP891208-0195	336	-11.9657748175	 Exp 
99	 Q0 	AP890614-0127	337	-11.9725220676	 Exp 
99	 Q0 	AP891031-0179	338	-11.9784638671	 Exp 
99	 Q0 	AP890327-0132	339	-11.9816669261	 Exp 
99	 Q0 	AP890807-0013	340	-11.9822628938	 Exp 
99	 Q0 	AP890819-0078	341	-11.9841791066	 Exp 
99	 Q0 	AP890704-0010	342	-11.9895543934	 Exp 
99	 Q0 	AP890708-0080	343	-11.9895543934	 Exp 
99	 Q0 	AP891006-0221	344	-11.9917472696	 Exp 
99	 Q0 	AP890917-0035	345	-11.9962209386	 Exp 
99	 Q0 	AP890412-0279	346	-11.9962209386	 Exp 
99	 Q0 	AP890323-0047	347	-11.9974032684	 Exp 
99	 Q0 	AP890323-0041	348	-11.9974032684	 Exp 
99	 Q0 	AP890622-0230	349	-12.0008591304	 Exp 
99	 Q0 	AP890605-0131	350	-12.0013301029	 Exp 
99	 Q0 	AP891227-0125	351	-12.0020722773	 Exp 
99	 Q0 	AP891206-0100	352	-12.0020724099	 Exp 
99	 Q0 	AP890708-0054	353	-12.0052138947	 Exp 
99	 Q0 	AP890609-0143	354	-12.0052138947	 Exp 
99	 Q0 	AP890303-0098	355	-12.0083153200	 Exp 
99	 Q0 	AP890817-0127	356	-12.0122217025	 Exp 
99	 Q0 	AP890109-0007	357	-12.0124586510	 Exp 
99	 Q0 	AP890322-0182	358	-12.0170016236	 Exp 
99	 Q0 	AP890109-0064	359	-12.0207217525	 Exp 
99	 Q0 	AP891007-0118	360	-12.0207217525	 Exp 
99	 Q0 	AP891026-0133	361	-12.0236343558	 Exp 
99	 Q0 	AP890131-0109	362	-12.0236343558	 Exp 
99	 Q0 	AP890223-0125	363	-12.0240356013	 Exp 
99	 Q0 	AP891210-0035	364	-12.0284196489	 Exp 
99	 Q0 	AP890505-0184	365	-12.0284196489	 Exp 
99	 Q0 	AP890505-0218	366	-12.0284196489	 Exp 
99	 Q0 	AP891008-0030	367	-12.0291935289	 Exp 
99	 Q0 	AP890920-0110	368	-12.0328687685	 Exp 
99	 Q0 	AP890606-0115	369	-12.0360806262	 Exp 
99	 Q0 	AP891005-0095	370	-12.0360806262	 Exp 
99	 Q0 	AP890221-0027	371	-12.0402551122	 Exp 
99	 Q0 	AP891202-0067	372	-12.0457577573	 Exp 
99	 Q0 	AP891110-0083	373	-12.0479681013	 Exp 
99	 Q0 	AP890518-0065	374	-12.0512931062	 Exp 
99	 Q0 	AP890317-0246	375	-12.0512931062	 Exp 
99	 Q0 	AP890731-0088	376	-12.0512931062	 Exp 
99	 Q0 	AP891223-0008	377	-12.0586259558	 Exp 
99	 Q0 	AP890118-0047	378	-12.0588452401	 Exp 
99	 Q0 	AP891008-0026	379	-12.0607751579	 Exp 
99	 Q0 	AP890805-0033	380	-12.0621544934	 Exp 
99	 Q0 	AP890222-0198	381	-12.0663617172	 Exp 
99	 Q0 	AP890119-0005	382	-12.0675833849	 Exp 
99	 Q0 	AP890118-0246	383	-12.0675833849	 Exp 
99	 Q0 	AP890909-0112	384	-12.0722680716	 Exp 
99	 Q0 	AP890411-0182	385	-12.0729941197	 Exp 
99	 Q0 	AP891026-0106	386	-12.0731337158	 Exp 
99	 Q0 	AP890611-0044	387	-12.0733059232	 Exp 
99	 Q0 	AP891107-0018	388	-12.0812889193	 Exp 
99	 Q0 	AP890208-0071	389	-12.0812889193	 Exp 
99	 Q0 	AP890922-0023	390	-12.0812889193	 Exp 
99	 Q0 	AP891103-0043	391	-12.0837615611	 Exp 
99	 Q0 	AP891107-0010	392	-12.0887002439	 Exp 
99	 Q0 	AP890701-0141	393	-12.0960771110	 Exp 
99	 Q0 	AP890216-0065	394	-12.0999108772	 Exp 
99	 Q0 	AP891222-0102	395	-12.1034198111	 Exp 
99	 Q0 	AP890726-0118	396	-12.1050833671	 Exp 
99	 Q0 	AP890529-0005	397	-12.1050833671	 Exp 
99	 Q0 	AP890804-0192	398	-12.1068209329	 Exp 
99	 Q0 	AP890920-0213	399	-12.1088186368	 Exp 
99	 Q0 	AP890714-0167	400	-12.1107286311	 Exp 
99	 Q0 	AP890531-0230	401	-12.1210240323	 Exp 
99	 Q0 	AP890603-0105	402	-12.1210240323	 Exp 
99	 Q0 	AP891228-0120	403	-12.1252457602	 Exp 
99	 Q0 	AP891129-0173	404	-12.1252457602	 Exp 
99	 Q0 	AP890728-0264	405	-12.1324546255	 Exp 
99	 Q0 	AP890505-0102	406	-12.1324546255	 Exp 
99	 Q0 	AP890504-0195	407	-12.1324546255	 Exp 
99	 Q0 	AP890315-0182	408	-12.1324546255	 Exp 
99	 Q0 	AP890902-0079	409	-12.1346654467	 Exp 
99	 Q0 	AP890921-0044	410	-12.1365460244	 Exp 
99	 Q0 	AP890515-0027	411	-12.1365460244	 Exp 
99	 Q0 	AP890915-0100	412	-12.1377619970	 Exp 
99	 Q0 	AP890523-0167	413	-12.1396307231	 Exp 
99	 Q0 	AP890608-0184	414	-12.1396307231	 Exp 
99	 Q0 	AP890621-0193	415	-12.1396307231	 Exp 
99	 Q0 	AP891026-0029	416	-12.1396307231	 Exp 
99	 Q0 	AP890118-0040	417	-12.1396307231	 Exp 
99	 Q0 	AP891219-0013	418	-12.1417304412	 Exp 
99	 Q0 	AP890530-0235	419	-12.1417304412	 Exp 
99	 Q0 	AP890522-0310	420	-12.1417304412	 Exp 
99	 Q0 	AP891118-0178	421	-12.1432384661	 Exp 
99	 Q0 	AP890228-0084	422	-12.1461719080	 Exp 
99	 Q0 	AP891016-0040	423	-12.1467743226	 Exp 
99	 Q0 	AP890201-0275	424	-12.1538856905	 Exp 
99	 Q0 	AP890122-0066	425	-12.1538856905	 Exp 
99	 Q0 	AP890109-0085	426	-12.1538856905	 Exp 
99	 Q0 	AP890628-0018	427	-12.1564453749	 Exp 
99	 Q0 	AP891223-0091	428	-12.1609650898	 Exp 
99	 Q0 	AP890509-0035	429	-12.1611974309	 Exp 
99	 Q0 	AP890309-0116	430	-12.1659346495	 Exp 
99	 Q0 	AP890222-0035	431	-12.1680127806	 Exp 
99	 Q0 	AP890927-0107	432	-12.1750290197	 Exp 
99	 Q0 	AP890214-0125	433	-12.1753649075	 Exp 
99	 Q0 	AP890201-0178	434	-12.1775593359	 Exp 
99	 Q0 	AP890218-0067	435	-12.1820140609	 Exp 
99	 Q0 	AP891118-0013	436	-12.1826128886	 Exp 
99	 Q0 	AP890302-0060	437	-12.1958915497	 Exp 
99	 Q0 	AP891127-0109	438	-12.2030964634	 Exp 
99	 Q0 	AP891211-0290	439	-12.2033081226	 Exp 
99	 Q0 	AP890728-0209	440	-12.2046049272	 Exp 
99	 Q0 	AP890506-0110	441	-12.2076434291	 Exp 
99	 Q0 	AP891027-0035	442	-12.2096472177	 Exp 
99	 Q0 	AP890710-0051	443	-12.2096472177	 Exp 
99	 Q0 	AP890607-0022	444	-12.2164799722	 Exp 
99	 Q0 	AP891103-0155	445	-12.2224751891	 Exp 
99	 Q0 	AP890516-0229	446	-12.2232829896	 Exp 
99	 Q0 	AP890126-0210	447	-12.2232829896	 Exp 
99	 Q0 	AP890525-0054	448	-12.2232829896	 Exp 
99	 Q0 	AP890307-0066	449	-12.2232829896	 Exp 
99	 Q0 	AP890816-0004	450	-12.2232829896	 Exp 
99	 Q0 	AP890223-0236	451	-12.2273885396	 Exp 
99	 Q0 	AP891025-0253	452	-12.2300565037	 Exp 
99	 Q0 	AP890219-0079	453	-12.2300565037	 Exp 
99	 Q0 	AP890303-0040	454	-12.2300749383	 Exp 
99	 Q0 	AP891011-0105	455	-12.2328560042	 Exp 
99	 Q0 	AP890324-0187	456	-12.2368007454	 Exp 
99	 Q0 	AP890612-0055	457	-12.2368007454	 Exp 
99	 Q0 	AP890114-0122	458	-12.2397783075	 Exp 
99	 Q0 	AP890530-0008	459	-12.2397783075	 Exp 
99	 Q0 	AP890615-0078	460	-12.2418142244	 Exp 
99	 Q0 	AP890328-0075	461	-12.2442755176	 Exp 
99	 Q0 	AP890920-0061	462	-12.2502023215	 Exp 
99	 Q0 	AP890131-0139	463	-12.2502023215	 Exp 
99	 Q0 	AP890710-0137	464	-12.2561886463	 Exp 
99	 Q0 	AP890607-0053	465	-12.2607580091	 Exp 
99	 Q0 	AP890816-0122	466	-12.2634895126	 Exp 
99	 Q0 	AP890307-0101	467	-12.2634895126	 Exp 
99	 Q0 	AP891020-0002	468	-12.2634895126	 Exp 
