85	 Q0 	AP890220-0143	1	3.1838269281	 Exp 
62	 Q0 	AP890511-0121	913	1.2644683944	 Exp 
62	 Q0 	AP890601-0186	914	1.2642527537	 Exp 
62	 Q0 	AP891030-0079	915	1.2642419159	 Exp 
62	 Q0 	AP891004-0031	916	1.2640765527	 Exp 
62	 Q0 	AP890601-0268	917	1.2640764512	 Exp 
62	 Q0 	AP890607-0084	918	1.2634583091	 Exp 
62	 Q0 	AP890411-0115	919	1.2633886795	 Exp 
62	 Q0 	AP890130-0244	920	1.2625063947	 Exp 
62	 Q0 	AP890903-0063	921	1.2616976504	 Exp 
62	 Q0 	AP891006-0159	922	1.2614621326	 Exp 
62	 Q0 	AP890929-0186	923	1.2613935504	 Exp 
62	 Q0 	AP890707-0154	924	1.2608767653	 Exp 
62	 Q0 	AP890504-0009	925	1.2606964173	 Exp 
62	 Q0 	AP891124-0180	926	1.2600544025	 Exp 
62	 Q0 	AP890626-0027	927	1.2599268211	 Exp 
62	 Q0 	AP890308-0182	928	1.2591392227	 Exp 
62	 Q0 	AP890310-0166	929	1.2590257044	 Exp 
62	 Q0 	AP890215-0040	930	1.2586063506	 Exp 
62	 Q0 	AP890103-0107	931	1.2577710274	 Exp 
62	 Q0 	AP890111-0054	932	1.2576932369	 Exp 
62	 Q0 	AP890122-0092	933	1.2575022807	 Exp 
62	 Q0 	AP891226-0096	934	1.2572243912	 Exp 
62	 Q0 	AP890914-0088	935	1.2558236378	 Exp 
62	 Q0 	AP890718-0168	936	1.2552913382	 Exp 
62	 Q0 	AP890216-0148	937	1.2552665568	 Exp 
62	 Q0 	AP891027-0207	938	1.2541673968	 Exp 
62	 Q0 	AP890621-0062	939	1.2539800225	 Exp 
62	 Q0 	AP891229-0111	940	1.2535275973	 Exp 
62	 Q0 	AP890313-0166	941	1.2534787614	 Exp 
62	 Q0 	AP890811-0006	942	1.2526964380	 Exp 
62	 Q0 	AP891127-0091	943	1.2526177021	 Exp 
62	 Q0 	AP890804-0166	944	1.2526177021	 Exp 
62	 Q0 	AP890822-0063	945	1.2522188681	 Exp 
62	 Q0 	AP890221-0192	946	1.2518711548	 Exp 
62	 Q0 	AP891228-0106	947	1.2515262613	 Exp 
62	 Q0 	AP890911-0123	948	1.2514468916	 Exp 
62	 Q0 	AP890522-0180	949	1.2513413298	 Exp 
62	 Q0 	AP891010-0112	950	1.2505958260	 Exp 
62	 Q0 	AP891110-0099	951	1.2504589389	 Exp 
62	 Q0 	AP891212-0137	952	1.2498075191	 Exp 
62	 Q0 	AP890221-0220	953	1.2498075191	 Exp 
62	 Q0 	AP890221-0013	954	1.2497459502	 Exp 
62	 Q0 	AP890513-0065	955	1.2493949156	 Exp 
62	 Q0 	AP890102-0107	956	1.2493949156	 Exp 
62	 Q0 	AP890212-0012	957	1.2493830089	 Exp 
62	 Q0 	AP891002-0289	958	1.2487664947	 Exp 
62	 Q0 	AP890413-0054	959	1.2477721164	 Exp 
62	 Q0 	AP891002-0229	960	1.2477721164	 Exp 
62	 Q0 	AP891204-0074	961	1.2477721164	 Exp 
62	 Q0 	AP890223-0008	962	1.2476450064	 Exp 
62	 Q0 	AP890428-0172	963	1.2474056397	 Exp 
62	 Q0 	AP890311-0136	964	1.2474056397	 Exp 
62	 Q0 	AP890707-0185	965	1.2467552901	 Exp 
62	 Q0 	AP890919-0095	966	1.2461655031	 Exp 
62	 Q0 	AP890210-0168	967	1.2461581144	 Exp 
62	 Q0 	AP890427-0213	968	1.2450131731	 Exp 
62	 Q0 	AP890725-0172	969	1.2449862848	 Exp 
62	 Q0 	AP891016-0034	970	1.2448791466	 Exp 
62	 Q0 	AP891026-0150	971	1.2445839714	 Exp 
62	 Q0 	AP890320-0163	972	1.2444001750	 Exp 
62	 Q0 	AP891124-0169	973	1.2438694820	 Exp 
62	 Q0 	AP891228-0141	974	1.2438694820	 Exp 
62	 Q0 	AP891220-0191	975	1.2438606476	 Exp 
62	 Q0 	AP890807-0030	976	1.2438269682	 Exp 
62	 Q0 	AP890313-0092	977	1.2435260534	 Exp 
62	 Q0 	AP891115-0077	978	1.2432808027	 Exp 
62	 Q0 	AP891125-0024	979	1.2426500700	 Exp 
62	 Q0 	AP891010-0160	980	1.2426300631	 Exp 
62	 Q0 	AP890711-0070	981	1.2426300631	 Exp 
62	 Q0 	AP890404-0113	982	1.2426300631	 Exp 
62	 Q0 	AP890612-0069	983	1.2426300631	 Exp 
62	 Q0 	AP890310-0164	984	1.2425923563	 Exp 
62	 Q0 	AP890716-0055	985	1.2409909232	 Exp 
62	 Q0 	AP890630-0151	986	1.2402562537	 Exp 
62	 Q0 	AP890926-0175	987	1.2400522495	 Exp 
62	 Q0 	AP890420-0139	988	1.2397814912	 Exp 
62	 Q0 	AP890713-0150	989	1.2391318270	 Exp 
62	 Q0 	AP890609-0099	990	1.2390577094	 Exp 
62	 Q0 	AP890716-0095	991	1.2387569844	 Exp 
62	 Q0 	AP891220-0096	992	1.2380013478	 Exp 
62	 Q0 	AP890816-0127	993	1.2378916896	 Exp 
62	 Q0 	AP890515-0253	994	1.2378916896	 Exp 
62	 Q0 	AP890206-0164	995	1.2378916896	 Exp 
62	 Q0 	AP890530-0241	996	1.2377460713	 Exp 
62	 Q0 	AP890510-0235	997	1.2374279952	 Exp 
62	 Q0 	AP890411-0045	998	1.2368568560	 Exp 
62	 Q0 	AP890502-0200	999	1.2367530921	 Exp 
62	 Q0 	AP890107-0017	1000	1.2363007329	 Exp 
93	 Q0 	AP890318-0003	1	2.9291222174	 Exp 
93	 Q0 	AP890524-0041	2	2.8689258840	 Exp 
93	 Q0 	AP890320-0002	3	2.7807782201	 Exp 
93	 Q0 	AP890803-0028	4	2.7156847163	 Exp 
93	 Q0 	AP890213-0017	5	2.6411430946	 Exp 
93	 Q0 	AP890308-0156	6	2.6288158648	 Exp 
93	 Q0 	AP890606-0106	7	2.5215533099	 Exp 
93	 Q0 	AP890825-0196	8	2.4865004306	 Exp 
93	 Q0 	AP890130-0166	9	2.3599991221	 Exp 
93	 Q0 	AP890516-0046	10	2.3471390013	 Exp 
93	 Q0 	AP890307-0131	11	2.3122949225	 Exp 
93	 Q0 	AP890320-0103	12	2.3019227061	 Exp 
93	 Q0 	AP890414-0098	13	2.2887847677	 Exp 
93	 Q0 	AP890317-0022	14	2.2782124515	 Exp 
93	 Q0 	AP890224-0086	15	2.2588824502	 Exp 
93	 Q0 	AP890327-0004	16	2.2537243572	 Exp 
93	 Q0 	AP890522-0145	17	2.2520468534	 Exp 
93	 Q0 	AP890309-0087	18	2.2124189035	 Exp 
93	 Q0 	AP890203-0194	19	2.1950783609	 Exp 
93	 Q0 	AP890222-0096	20	2.1559142426	 Exp 
93	 Q0 	AP890221-0200	21	2.1434824602	 Exp 
93	 Q0 	AP890524-0105	22	2.1346512481	 Exp 
93	 Q0 	AP890326-0022	23	2.1326431379	 Exp 
93	 Q0 	AP890314-0051	24	2.1272931159	 Exp 
93	 Q0 	AP890915-0198	25	2.1238166391	 Exp 
93	 Q0 	AP890617-0097	26	2.1125521786	 Exp 
93	 Q0 	AP890306-0007	27	2.1073859080	 Exp 
93	 Q0 	AP890205-0085	28	2.1000696185	 Exp 
93	 Q0 	AP890524-0087	29	2.0934073262	 Exp 
93	 Q0 	AP890223-0098	30	2.0498532007	 Exp 
93	 Q0 	AP890524-0154	31	2.0458911192	 Exp 
93	 Q0 	AP890316-0023	32	2.0435473720	 Exp 
93	 Q0 	AP891218-0109	33	2.0425556504	 Exp 
93	 Q0 	AP890519-0067	34	2.0274746328	 Exp 
93	 Q0 	AP890607-0015	35	2.0145228001	 Exp 
93	 Q0 	AP890314-0259	36	2.0057540059	 Exp 
93	 Q0 	AP891106-0043	37	2.0000551014	 Exp 
93	 Q0 	AP890522-0134	38	1.9938871728	 Exp 
93	 Q0 	AP890301-0235	39	1.9918637473	 Exp 
93	 Q0 	AP890831-0059	40	1.9915500335	 Exp 
93	 Q0 	AP891221-0049	41	1.9902474901	 Exp 
93	 Q0 	AP890522-0236	42	1.9861081894	 Exp 
93	 Q0 	AP890827-0073	43	1.9740763014	 Exp 
93	 Q0 	AP890427-0167	44	1.9734371283	 Exp 
93	 Q0 	AP891211-0326	45	1.9646207959	 Exp 
93	 Q0 	AP890214-0136	46	1.9607140212	 Exp 
93	 Q0 	AP890427-0216	47	1.9604328554	 Exp 
93	 Q0 	AP890314-0043	48	1.9601354061	 Exp 
93	 Q0 	AP890122-0043	49	1.9600965225	 Exp 
93	 Q0 	AP890621-0195	50	1.9575191682	 Exp 
93	 Q0 	AP890316-0001	51	1.9465134255	 Exp 
93	 Q0 	AP890314-0263	52	1.9456541647	 Exp 
93	 Q0 	AP890707-0162	53	1.9335530969	 Exp 
93	 Q0 	AP890211-0020	54	1.9260444620	 Exp 
93	 Q0 	AP890317-0044	55	1.9237467504	 Exp 
93	 Q0 	AP891031-0248	56	1.9228008623	 Exp 
93	 Q0 	AP890919-0054	57	1.9160487905	 Exp 
93	 Q0 	AP890717-0039	58	1.9156612272	 Exp 
93	 Q0 	AP890320-0146	59	1.8961997410	 Exp 
93	 Q0 	AP890621-0030	60	1.8880018214	 Exp 
93	 Q0 	AP890208-0202	61	1.8874919184	 Exp 
93	 Q0 	AP890216-0164	62	1.8824946523	 Exp 
93	 Q0 	AP890830-0147	63	1.8791790298	 Exp 
93	 Q0 	AP890127-0136	64	1.8741049526	 Exp 
93	 Q0 	AP891216-0019	65	1.8698622017	 Exp 
93	 Q0 	AP891206-0121	66	1.8662861568	 Exp 
93	 Q0 	AP891127-0234	67	1.8656696564	 Exp 
93	 Q0 	AP890620-0182	68	1.8574974955	 Exp 
93	 Q0 	AP890608-0160	69	1.8549894992	 Exp 
93	 Q0 	AP890202-0076	70	1.8535868212	 Exp 
93	 Q0 	AP890712-0088	71	1.8520345189	 Exp 
93	 Q0 	AP891109-0096	72	1.8509909791	 Exp 
93	 Q0 	AP890831-0036	73	1.8489512216	 Exp 
93	 Q0 	AP890318-0033	74	1.8460588407	 Exp 
93	 Q0 	AP891017-0229	75	1.8434062651	 Exp 
93	 Q0 	AP891030-0173	76	1.8401946097	 Exp 
93	 Q0 	AP891004-0045	77	1.8386581635	 Exp 
93	 Q0 	AP890512-0034	78	1.8350546510	 Exp 
93	 Q0 	AP890314-0208	79	1.8343922183	 Exp 
93	 Q0 	AP890719-0014	80	1.8313451328	 Exp 
93	 Q0 	AP890916-0174	81	1.8311228784	 Exp 
93	 Q0 	AP890411-0085	82	1.8298284546	 Exp 
93	 Q0 	AP891010-0203	83	1.8250770485	 Exp 
93	 Q0 	AP890222-0077	84	1.8220698189	 Exp 
93	 Q0 	AP891109-0130	85	1.8220294392	 Exp 
93	 Q0 	AP890711-0145	86	1.8193703747	 Exp 
93	 Q0 	AP891113-0119	87	1.8160226796	 Exp 
93	 Q0 	AP890728-0231	88	1.8158827868	 Exp 
93	 Q0 	AP890812-0056	89	1.8155690079	 Exp 
93	 Q0 	AP890908-0276	90	1.8153567463	 Exp 
93	 Q0 	AP891202-0061	91	1.8152882815	 Exp 
93	 Q0 	AP891219-0016	92	1.8149284928	 Exp 
93	 Q0 	AP890313-0152	93	1.8139111176	 Exp 
93	 Q0 	AP890315-0230	94	1.8122765338	 Exp 
93	 Q0 	AP890303-0154	95	1.8094621883	 Exp 
93	 Q0 	AP891109-0169	96	1.8088104546	 Exp 
93	 Q0 	AP890628-0022	97	1.8088082233	 Exp 
93	 Q0 	AP890925-0155	98	1.8085283569	 Exp 
93	 Q0 	AP890202-0297	99	1.7991454718	 Exp 
93	 Q0 	AP890803-0234	100	1.7984443189	 Exp 
93	 Q0 	AP891014-0011	101	1.7946000949	 Exp 
93	 Q0 	AP890420-0268	102	1.7929257828	 Exp 
93	 Q0 	AP890427-0193	103	1.7903009286	 Exp 
93	 Q0 	AP890819-0027	104	1.7845995409	 Exp 
93	 Q0 	AP890628-0078	105	1.7816155799	 Exp 
93	 Q0 	AP890516-0132	106	1.7793581560	 Exp 
93	 Q0 	AP890516-0126	107	1.7789485573	 Exp 
93	 Q0 	AP890708-0068	108	1.7748614319	 Exp 
93	 Q0 	AP890406-0097	109	1.7724908144	 Exp 
93	 Q0 	AP890609-0167	110	1.7712438212	 Exp 
93	 Q0 	AP890731-0020	111	1.7705537802	 Exp 
93	 Q0 	AP890826-0039	112	1.7704923985	 Exp 
93	 Q0 	AP890228-0119	113	1.7687905930	 Exp 
93	 Q0 	AP890411-0126	114	1.7677242506	 Exp 
93	 Q0 	AP890818-0151	115	1.7674828221	 Exp 
93	 Q0 	AP890724-0138	116	1.7635835788	 Exp 
93	 Q0 	AP890314-0212	117	1.7585289637	 Exp 
93	 Q0 	AP891110-0157	118	1.7569613685	 Exp 
93	 Q0 	AP890608-0228	119	1.7561269201	 Exp 
93	 Q0 	AP890522-0205	120	1.7508501328	 Exp 
93	 Q0 	AP890904-0069	121	1.7495798084	 Exp 
93	 Q0 	AP891118-0057	122	1.7440057499	 Exp 
93	 Q0 	AP890501-0147	123	1.7383640888	 Exp 
93	 Q0 	AP890807-0025	124	1.7352675412	 Exp 
93	 Q0 	AP890411-0035	125	1.7351940638	 Exp 
93	 Q0 	AP890215-0173	126	1.7327596720	 Exp 
93	 Q0 	AP890522-0144	127	1.7294571328	 Exp 
93	 Q0 	AP891205-0129	128	1.7288236589	 Exp 
93	 Q0 	AP890312-0011	129	1.7256220345	 Exp 
93	 Q0 	AP890829-0102	130	1.7225636631	 Exp 
93	 Q0 	AP891011-0166	131	1.7222619523	 Exp 
93	 Q0 	AP890905-0018	132	1.7212648197	 Exp 
93	 Q0 	AP890327-0232	133	1.7209316431	 Exp 
93	 Q0 	AP890907-0131	134	1.7190722675	 Exp 
93	 Q0 	AP891213-0145	135	1.7188897075	 Exp 
93	 Q0 	AP890511-0013	136	1.7161892540	 Exp 
93	 Q0 	AP890601-0179	137	1.7147171105	 Exp 
93	 Q0 	AP890811-0013	138	1.7138714684	 Exp 
93	 Q0 	AP890314-0071	139	1.7135569948	 Exp 
93	 Q0 	AP890707-0125	140	1.7126685515	 Exp 
93	 Q0 	AP890731-0068	141	1.7126247498	 Exp 
93	 Q0 	AP890615-0035	142	1.7123203212	 Exp 
93	 Q0 	AP890223-0211	143	1.7106597198	 Exp 
93	 Q0 	AP890420-0276	144	1.7066840857	 Exp 
93	 Q0 	AP891012-0306	145	1.7058913673	 Exp 
93	 Q0 	AP890522-0192	146	1.7058004143	 Exp 
93	 Q0 	AP890821-0029	147	1.7051588560	 Exp 
93	 Q0 	AP890820-0026	148	1.6969089145	 Exp 
93	 Q0 	AP891227-0079	149	1.6968580140	 Exp 
93	 Q0 	AP890213-0144	150	1.6962074542	 Exp 
93	 Q0 	AP890623-0025	151	1.6955416521	 Exp 
93	 Q0 	AP890315-0152	152	1.6946666500	 Exp 
93	 Q0 	AP890522-0141	153	1.6937785054	 Exp 
93	 Q0 	AP890208-0069	154	1.6910747760	 Exp 
93	 Q0 	AP890316-0186	155	1.6903718821	 Exp 
93	 Q0 	AP891015-0008	156	1.6897232239	 Exp 
93	 Q0 	AP890418-0186	157	1.6871384783	 Exp 
93	 Q0 	AP890222-0097	158	1.6859635256	 Exp 
93	 Q0 	AP891204-0164	159	1.6849451727	 Exp 
93	 Q0 	AP890506-0069	160	1.6834130385	 Exp 
93	 Q0 	AP890414-0200	161	1.6820144280	 Exp 
93	 Q0 	AP890317-0128	162	1.6811930084	 Exp 
93	 Q0 	AP890808-0028	163	1.6805920670	 Exp 
93	 Q0 	AP891014-0019	164	1.6805805121	 Exp 
93	 Q0 	AP890630-0122	165	1.6805559217	 Exp 
93	 Q0 	AP890204-0003	166	1.6802202731	 Exp 
93	 Q0 	AP891023-0207	167	1.6786402463	 Exp 
93	 Q0 	AP890713-0044	168	1.6784783000	 Exp 
93	 Q0 	AP890327-0168	169	1.6782516404	 Exp 
93	 Q0 	AP890326-0050	170	1.6769243159	 Exp 
93	 Q0 	AP891104-0097	171	1.6751119268	 Exp 
93	 Q0 	AP890928-0161	172	1.6749088848	 Exp 
93	 Q0 	AP891127-0077	173	1.6715610255	 Exp 
93	 Q0 	AP891208-0231	174	1.6656660169	 Exp 
93	 Q0 	AP890626-0023	175	1.6651394235	 Exp 
93	 Q0 	AP890307-0074	176	1.6637554822	 Exp 
93	 Q0 	AP891214-0241	177	1.6634324483	 Exp 
93	 Q0 	AP890206-0123	178	1.6623749352	 Exp 
93	 Q0 	AP890619-0088	179	1.6600109138	 Exp 
93	 Q0 	AP890613-0165	180	1.6598914175	 Exp 
93	 Q0 	AP890324-0191	181	1.6595608787	 Exp 
93	 Q0 	AP890818-0068	182	1.6588718051	 Exp 
93	 Q0 	AP890128-0057	183	1.6584043920	 Exp 
93	 Q0 	AP891226-0131	184	1.6577238180	 Exp 
93	 Q0 	AP890814-0181	185	1.6563138958	 Exp 
93	 Q0 	AP890313-0144	186	1.6551997539	 Exp 
93	 Q0 	AP891114-0134	187	1.6545682430	 Exp 
93	 Q0 	AP890110-0312	188	1.6538921477	 Exp 
93	 Q0 	AP890814-0077	189	1.6533230125	 Exp 
93	 Q0 	AP891004-0097	190	1.6527446315	 Exp 
93	 Q0 	AP891110-0125	191	1.6526923661	 Exp 
93	 Q0 	AP891005-0276	192	1.6523695250	 Exp 
93	 Q0 	AP890213-0103	193	1.6502360732	 Exp 
93	 Q0 	AP891228-0202	194	1.6501776676	 Exp 
93	 Q0 	AP890210-0284	195	1.6499537323	 Exp 
93	 Q0 	AP891222-0272	196	1.6492633542	 Exp 
93	 Q0 	AP891122-0292	197	1.6483210239	 Exp 
93	 Q0 	AP890921-0273	198	1.6479926351	 Exp 
93	 Q0 	AP891130-0040	199	1.6479026120	 Exp 
93	 Q0 	AP890522-0239	200	1.6477359799	 Exp 
93	 Q0 	AP891109-0303	201	1.6459768001	 Exp 
93	 Q0 	AP890629-0240	202	1.6458908913	 Exp 
93	 Q0 	AP890522-0034	203	1.6454077173	 Exp 
93	 Q0 	AP890103-0238	204	1.6452967616	 Exp 
93	 Q0 	AP891116-0249	205	1.6436401366	 Exp 
93	 Q0 	AP890925-0141	206	1.6430610300	 Exp 
93	 Q0 	AP891128-0037	207	1.6416384357	 Exp 
93	 Q0 	AP890728-0239	208	1.6396510012	 Exp 
93	 Q0 	AP890517-0020	209	1.6376745570	 Exp 
93	 Q0 	AP890518-0021	210	1.6353795075	 Exp 
93	 Q0 	AP890831-0266	211	1.6286286745	 Exp 
93	 Q0 	AP890203-0196	212	1.6285353884	 Exp 
93	 Q0 	AP890115-0001	213	1.6265052550	 Exp 
93	 Q0 	AP890907-0281	214	1.6252142380	 Exp 
93	 Q0 	AP890914-0272	215	1.6252142380	 Exp 
93	 Q0 	AP890126-0280	216	1.6252142380	 Exp 
93	 Q0 	AP890119-0052	217	1.6245360193	 Exp 
93	 Q0 	AP890329-0156	218	1.6244000786	 Exp 
93	 Q0 	AP891009-0160	219	1.6232371090	 Exp 
93	 Q0 	AP891102-0289	220	1.6222918891	 Exp 
93	 Q0 	AP891026-0266	221	1.6206806196	 Exp 
93	 Q0 	AP891027-0051	222	1.6200005691	 Exp 
93	 Q0 	AP890511-0231	223	1.6197462032	 Exp 
93	 Q0 	AP890123-0065	224	1.6189190589	 Exp 
93	 Q0 	AP891110-0262	225	1.6181930557	 Exp 
93	 Q0 	AP890901-0050	226	1.6176058382	 Exp 
93	 Q0 	AP890928-0284	227	1.6161755372	 Exp 
93	 Q0 	AP890916-0010	228	1.6144631622	 Exp 
93	 Q0 	AP891123-0096	229	1.6111735602	 Exp 
93	 Q0 	AP891003-0020	230	1.6107366110	 Exp 
93	 Q0 	AP891101-0227	231	1.6103432280	 Exp 
93	 Q0 	AP891221-0257	232	1.6094707739	 Exp 
93	 Q0 	AP891012-0308	233	1.6094707739	 Exp 
93	 Q0 	AP890207-0049	234	1.6078380534	 Exp 
93	 Q0 	AP890317-0098	235	1.6076427188	 Exp 
93	 Q0 	AP891209-0067	236	1.6072465575	 Exp 
93	 Q0 	AP890601-0234	237	1.6071503625	 Exp 
93	 Q0 	AP890204-0067	238	1.6059656493	 Exp 
93	 Q0 	AP890522-0249	239	1.6052682362	 Exp 
93	 Q0 	AP890916-0169	240	1.6040032193	 Exp 
93	 Q0 	AP890207-0199	241	1.6021582275	 Exp 
93	 Q0 	AP890428-0079	242	1.6021459306	 Exp 
93	 Q0 	AP890516-0155	243	1.6008763154	 Exp 
93	 Q0 	AP890130-0091	244	1.6001476910	 Exp 
93	 Q0 	AP891202-0114	245	1.5997581834	 Exp 
93	 Q0 	AP891002-0287	246	1.5997357557	 Exp 
93	 Q0 	AP890131-0119	247	1.5991371284	 Exp 
93	 Q0 	AP891108-0149	248	1.5990067237	 Exp 
93	 Q0 	AP890519-0203	249	1.5986949084	 Exp 
93	 Q0 	AP890808-0165	250	1.5962337451	 Exp 
93	 Q0 	AP891030-0209	251	1.5957500515	 Exp 
93	 Q0 	AP890731-0236	252	1.5931141076	 Exp 
93	 Q0 	AP890905-0133	253	1.5929460804	 Exp 
93	 Q0 	AP890728-0299	254	1.5929416962	 Exp 
93	 Q0 	AP890409-0060	255	1.5926565912	 Exp 
93	 Q0 	AP890222-0151	256	1.5917448951	 Exp 
93	 Q0 	AP890123-0209	257	1.5908965894	 Exp 
93	 Q0 	AP891212-0160	258	1.5887325564	 Exp 
93	 Q0 	AP891223-0066	259	1.5879388425	 Exp 
93	 Q0 	AP890522-0232	260	1.5874434568	 Exp 
93	 Q0 	AP890119-0175	261	1.5858391595	 Exp 
93	 Q0 	AP890922-0011	262	1.5848413487	 Exp 
93	 Q0 	AP890329-0113	263	1.5838865011	 Exp 
93	 Q0 	AP891002-0010	264	1.5830974527	 Exp 
93	 Q0 	AP891110-0257	265	1.5821664083	 Exp 
93	 Q0 	AP891106-0118	266	1.5810881556	 Exp 
93	 Q0 	AP891121-0018	267	1.5805075756	 Exp 
93	 Q0 	AP890913-0135	268	1.5799883171	 Exp 
93	 Q0 	AP890130-0051	269	1.5798059664	 Exp 
93	 Q0 	AP890125-0239	270	1.5794345284	 Exp 
93	 Q0 	AP890307-0003	271	1.5765563540	 Exp 
93	 Q0 	AP891224-0005	272	1.5758567113	 Exp 
93	 Q0 	AP890314-0157	273	1.5756321426	 Exp 
93	 Q0 	AP890321-0002	274	1.5756321426	 Exp 
93	 Q0 	AP890710-0240	275	1.5750972335	 Exp 
93	 Q0 	AP890617-0094	276	1.5745216109	 Exp 
93	 Q0 	AP891226-0010	277	1.5740012539	 Exp 
93	 Q0 	AP890904-0014	278	1.5738467056	 Exp 
93	 Q0 	AP890607-0136	279	1.5725502498	 Exp 
93	 Q0 	AP890914-0098	280	1.5718188370	 Exp 
93	 Q0 	AP891019-0324	281	1.5717413644	 Exp 
93	 Q0 	AP890328-0029	282	1.5710627203	 Exp 
93	 Q0 	AP890209-0185	283	1.5698427292	 Exp 
93	 Q0 	AP890520-0041	284	1.5698261257	 Exp 
93	 Q0 	AP891006-0021	285	1.5688785161	 Exp 
93	 Q0 	AP890113-0076	286	1.5687029398	 Exp 
93	 Q0 	AP890530-0248	287	1.5677377139	 Exp 
93	 Q0 	AP890223-0245	288	1.5667059504	 Exp 
93	 Q0 	AP890927-0295	289	1.5666390190	 Exp 
93	 Q0 	AP891125-0069	290	1.5655288609	 Exp 
93	 Q0 	AP890522-0224	291	1.5654488288	 Exp 
93	 Q0 	AP890130-0093	292	1.5648750096	 Exp 
93	 Q0 	AP890619-0198	293	1.5621532962	 Exp 
93	 Q0 	AP890223-0064	294	1.5612658441	 Exp 
93	 Q0 	AP890721-0202	295	1.5605831117	 Exp 
93	 Q0 	AP890222-0193	296	1.5605265225	 Exp 
93	 Q0 	AP890905-0033	297	1.5598332075	 Exp 
93	 Q0 	AP890419-0216	298	1.5597100570	 Exp 
93	 Q0 	AP890508-0097	299	1.5567343642	 Exp 
93	 Q0 	AP890509-0091	300	1.5563368914	 Exp 
93	 Q0 	AP890210-0022	301	1.5561294942	 Exp 
93	 Q0 	AP891004-0226	302	1.5558270983	 Exp 
93	 Q0 	AP890619-0070	303	1.5549099022	 Exp 
93	 Q0 	AP890223-0166	304	1.5538070673	 Exp 
93	 Q0 	AP890128-0138	305	1.5523707879	 Exp 
93	 Q0 	AP890421-0112	306	1.5506202247	 Exp 
93	 Q0 	AP890202-0225	307	1.5505802425	 Exp 
93	 Q0 	AP890707-0085	308	1.5502670304	 Exp 
93	 Q0 	AP890705-0111	309	1.5497541090	 Exp 
93	 Q0 	AP890620-0221	310	1.5497541090	 Exp 
93	 Q0 	AP890804-0121	311	1.5479489796	 Exp 
93	 Q0 	AP891013-0059	312	1.5477261491	 Exp 
93	 Q0 	AP890731-0158	313	1.5473186264	 Exp 
93	 Q0 	AP890330-0021	314	1.5467217915	 Exp 
93	 Q0 	AP890607-0169	315	1.5460208586	 Exp 
93	 Q0 	AP890719-0113	316	1.5458820778	 Exp 
93	 Q0 	AP890712-0165	317	1.5457127715	 Exp 
93	 Q0 	AP890524-0267	318	1.5423717432	 Exp 
93	 Q0 	AP890911-0252	319	1.5416298290	 Exp 
93	 Q0 	AP890129-0014	320	1.5415613934	 Exp 
93	 Q0 	AP890522-0010	321	1.5392200170	 Exp 
93	 Q0 	AP890726-0166	322	1.5392128339	 Exp 
93	 Q0 	AP890824-0036	323	1.5386482414	 Exp 
93	 Q0 	AP891123-0033	324	1.5377641790	 Exp 
93	 Q0 	AP891108-0154	325	1.5359121067	 Exp 
93	 Q0 	AP890705-0128	326	1.5358431398	 Exp 
93	 Q0 	AP890322-0113	327	1.5356094089	 Exp 
93	 Q0 	AP890623-0170	328	1.5356086923	 Exp 
93	 Q0 	AP890901-0164	329	1.5355839430	 Exp 
93	 Q0 	AP890130-0248	330	1.5351083523	 Exp 
93	 Q0 	AP890217-0108	331	1.5349315634	 Exp 
93	 Q0 	AP890208-0086	332	1.5333838186	 Exp 
93	 Q0 	AP890830-0022	333	1.5327789175	 Exp 
93	 Q0 	AP890221-0122	334	1.5317924959	 Exp 
93	 Q0 	AP890414-0029	335	1.5313539702	 Exp 
93	 Q0 	AP890621-0230	336	1.5312714858	 Exp 
93	 Q0 	AP890522-0218	337	1.5311962187	 Exp 
93	 Q0 	AP891001-0019	338	1.5308410524	 Exp 
93	 Q0 	AP890817-0018	339	1.5292521242	 Exp 
93	 Q0 	AP890221-0264	340	1.5278942720	 Exp 
93	 Q0 	AP890302-0267	341	1.5273865325	 Exp 
93	 Q0 	AP890616-0167	342	1.5273602728	 Exp 
93	 Q0 	AP890629-0122	343	1.5264829159	 Exp 
93	 Q0 	AP891130-0172	344	1.5256923851	 Exp 
93	 Q0 	AP890718-0284	345	1.5256260057	 Exp 
93	 Q0 	AP890808-0201	346	1.5250719536	 Exp 
93	 Q0 	AP890412-0189	347	1.5247780763	 Exp 
93	 Q0 	AP890906-0110	348	1.5245175267	 Exp 
93	 Q0 	AP890609-0135	349	1.5240050404	 Exp 
93	 Q0 	AP890912-0138	350	1.5231001596	 Exp 
93	 Q0 	AP890731-0002	351	1.5228778526	 Exp 
93	 Q0 	AP890112-0241	352	1.5227408217	 Exp 
93	 Q0 	AP890420-0023	353	1.5216960831	 Exp 
93	 Q0 	AP891004-0030	354	1.5214316769	 Exp 
93	 Q0 	AP890712-0217	355	1.5212747970	 Exp 
93	 Q0 	AP891015-0041	356	1.5212705505	 Exp 
93	 Q0 	AP890616-0252	357	1.5205275306	 Exp 
93	 Q0 	AP890908-0100	358	1.5203984038	 Exp 
93	 Q0 	AP890503-0208	359	1.5178533105	 Exp 
93	 Q0 	AP890119-0172	360	1.5177411407	 Exp 
93	 Q0 	AP890220-0097	361	1.5169613992	 Exp 
93	 Q0 	AP890404-0169	362	1.5168093143	 Exp 
